Sector,Ticker,Risk_Score,Momentum_Score,Quality_Score,Size_Score,Growth_Score,PE,PE_ZScore,composite_z_score
industrials,TDY,-0.8143369378573789,0.2809548883166344,0.1326477679723258,0.0,-0.0793848736511456,31.442205,-0.1640600265226088,-0.10367518176156604
industrials,AIT,-0.9439029641434956,0.2234818511520698,-0.0594042284495234,0.0,-0.0819652812490421,32.14246,-0.1467602861442571,-0.1377489743390271
industrials,GNRC,0.4485972624439491,-0.6115090692528647,-0.2046139456915955,-0.5114827080652912,-0.0785591432198187,44.0962,0.1485558466221172,-0.22116656737561136
industrials,PAYX,0.0747169326442655,0.2653903570346995,1.1192100875054782,0.7258909968707415,-0.0765980334454174,23.796333,-0.352950645748617,0.37333306432640884
industrials,WWD,-0.3937737493638639,-0.4759855597114347,0.1484975074804421,0.0764789042900617,-0.0676182150047376,40.172607,0.0516238143619862,-0.047825425997124
industrials,CSX,-0.7016132025500439,0.7437024222039829,1.2718055967827515,1.5123845454931475,-0.079075224739398,29.302326,-0.2169255557099574,0.627277402922127
industrials,LDOS,0.530278846947301,-0.3508653264948552,-0.07857512763726,-0.2944905396951506,-0.085681068190013,10.284698,-0.68675444234707,-0.10620209033120545
industrials,TTEK,0.1136348392959892,0.2191138235027445,-0.044606458822077,-0.8172687525557024,-0.0935255072876184,19.505882,-0.4589458737813184,-0.3430194447814422
industrials,AWI,-0.4751324466860256,0.1404923450676346,0.5499652762684767,-0.9532487872234052,-0.0779398453963236,23.926027,-0.3497465664794509,-0.4178886017723816
industrials,GD,-0.974156876860811,0.2834725798150871,-0.3657077998637955,1.6147456470564727,-0.0811395508177152,23.308207,-0.3650097571750593,0.4855127940596256
industrials,PNR,0.1567775880031274,-1.0123716483629608,0.4521691001199225,-0.616025322446339,-0.107046843100596,17.086163,-0.518724826432231,-0.2718035966948343
industrials,XPO,0.1423726715058405,0.5001433804671896,-0.1960132566750576,0.1732275445104386,-0.0758755193180064,59.10882,0.5194413503298377,0.06385766012096106
industrials,CW,-0.6083556773219697,-0.0068871416835186,0.2268989806095853,0.0,-0.0756690867101746,53.157124,0.3724052054813552,-0.081836471654674
industrials,LII,0.3498596948687511,-1.0964193740160388,0.8209444664216224,-0.3057623124915086,-0.0864035823174241,18.54951,-0.4825729629204533,-0.09060233105098177
industrials,TXT,-0.7756409321499311,-0.4690787668844236,-0.5307733185773523,-0.2863186937884137,-0.0864035823174241,16.396154,-0.5357714402496633,-0.2999516563795956
industrials,ATI,-0.1997227462968613,1.039561854889067,0.0712418145295049,0.2543605273426469,-0.0888807736114047,59.884983,0.5386163914095623,0.09412341709954454
industrials,G,0.3049053684555239,-0.0183525783481613,0.0654241266233532,0.0,-0.0825845790725372,10.821538,-0.6734918556826202,0.011260649746669165
industrials,PWR,0.0601733331959958,0.3528968365859942,-0.686184974730741,1.5823278717478446,-0.0623541835050287,76.35698,0.9455556801158012,0.5797860773006006
industrials,XYL,-0.5254838158755565,-0.1817240470029258,-0.0299942752941821,0.3179819401552695,-0.087951826876162,27.783848,-0.2544394259004433,0.023770885963145735
industrials,DE,0.4482559394431638,-0.1030856401365259,-0.1729262439648764,2.0356863274891164,-0.1009570811695603,34.02239,-0.1003167749526559,0.8170497030828099
industrials,DRS,-0.2271237763216412,-0.0739955907776979,-0.3255696169172432,-0.4578707945521575,-0.079075224739398,38.697475,0.0151808034248295,-0.26843088986398256
industrials,TKR,-0.6143773077176665,0.5747147272718083,-0.1904466118872204,-0.7020853324623152,-0.0812427671216311,30.97973,-0.1754854321698061,-0.37652993951013825
industrials,ADP,-0.0605875437108417,0.2547892150712261,0.4079815610673175,1.635693865883659,-0.0824813627686214,24.092222,-0.3456407331013527,0.6632118159409063
industrials,GGG,-0.8969895667758457,-0.0146777893739615,1.0177119540012756,-0.4141576284230146,-0.0860939334056765,25.12025,-0.320243388560184,-0.2234078141476434
industrials,DAL,-0.0865636221006799,0.5561957299381076,-0.5779206204958112,0.0,-0.0701986226026341,14.695799,-0.5777785662980772,-0.05931439472124172
industrials,LECO,-0.5576338907674799,-0.2804721454776994,0.4130198517943859,-0.314604078466706,-0.0771141149649967,26.104895,-0.2959178173542061,-0.19882637795523236
industrials,TTC,-0.6573323357547415,0.0349377544982147,-0.0405607855893093,0.0,-0.0811395508177152,26.399426,-0.2886414539817542,-0.10936032736932633
industrials,GXO,0.4123327115818871,-0.0304830010164366,-0.9091961455997142,-1.192451294245406,-0.078352710611987,45.18919,0.1755580718631146,-0.5319249600371819
industrials,RBA,-0.5374023952384277,-0.1438152795695005,0.0618530978682201,0.0366144270973002,-0.0777334127884918,51.28037,0.326040157100361,-0.07813642773609075
industrials,DCI,-0.5252393572874717,0.8019980221780848,0.2908276033288894,0.0,-0.08351352580778,24.997347,-0.3232796967503726,-0.03698100315720929
